[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-02 21:40:07] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-12-02 21:40:11] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-12-02 21:40:12] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-12-02 21:40:12] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-02 21:40:22] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1733175607\
[2024-12-02 21:40:23] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/diana-marquez-copa-net/
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:93] [Transfer] Total Pages:670. Processed Pages: 350
[2024-12-02 21:43:26] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 350 of 670 files
[2024-12-02 21:43:26] [trait-can-process-pages.php:107] Total pages: 670; Pages remaining: 320
[2024-12-02 21:43:26] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-12-02 21:43:26] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-12-02 21:43:26] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:26] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-app-bar
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-documents
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:93] [Transfer] Total Pages:670. Processed Pages: 400
[2024-12-02 21:43:27] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 400 of 670 files
[2024-12-02 21:43:27] [trait-can-process-pages.php:107] Total pages: 670; Pages remaining: 270
[2024-12-02 21:43:27] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-12-02 21:43:27] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-12-02 21:43:27] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-panels
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-responsive
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-site-navigation
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-site-navigation
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:110] Trying to transfer: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-site-navigation
[2024-12-02 21:43:27] [class-ss-transfer-files-locally-task.php:132] Successfully transferred: C:/xampp/htdocs/diana-marquez-copa-net/wp-content/plugins/elementor/assets/js/packages/editor-site-navigation
