[2024-12-12 17:41:16] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-12 17:41:16] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-12 17:41:17] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-12 17:41:23] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-12 17:41:23] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-12 17:41:23] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-12 17:41:38] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276\
[2024-12-12 17:41:39] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/diana-marquez-copa-net/
[2024-12-12 17:45:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 694
[2024-12-12 17:45:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b2125ba17b-wZvyig.tmp
[2024-12-12 17:45:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=1990
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=1990
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:103] Filesize: 208 bytes
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b2125ba17b-wZvyig.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-12-12 17:45:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:09] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:09] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:09] [class-ss-page.php:119] Checking Content Identical:6cf298ae2fc0a8e1517aa14671125dfd991450fd===. Value: FALSE
[2024-12-12 17:45:09] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-12-12 17:45:09] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 694
[2024-12-12 17:45:09] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b2125daa46-b8JUlD.tmp
[2024-12-12 17:45:09] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/drops-negative.svg?simply_static_page=1991
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/drops-negative.svg?simply_static_page=1991
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:103] Filesize: 2268 bytes
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-12-12 17:45:09] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b2125daa46-b8JUlD.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-12-12 17:45:09] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:10] [class-ss-page.php:119] Checking Content Identical:e44629229df9fcc5803e6d9bca16d55dad445177===. Value: FALSE
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-12-12 17:45:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 694
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b21260b203-i4pjEl.tmp
[2024-12-12 17:45:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/drops.svg?simply_static_page=1992
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/drops.svg?simply_static_page=1992
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:103] Filesize: 2343 bytes
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b21260b203-i4pjEl.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:10] [class-ss-page.php:119] Checking Content Identical:e5853e3d159c04d3b642b84767b9e169f362f498===. Value: FALSE
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-12-12 17:45:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 694
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b21262cdf8-PedGO5.tmp
[2024-12-12 17:45:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/mountains.svg?simply_static_page=1993
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/mountains.svg?simply_static_page=1993
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:103] Filesize: 780 bytes
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b21262cdf8-PedGO5.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:10] [class-ss-page.php:119] Checking Content Identical:fa95def3162f5785da915ef9458e2888ad63badd===. Value: FALSE
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-12-12 17:45:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 694
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b2126548a6-IG0fFJ.tmp
[2024-12-12 17:45:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg?simply_static_page=1994
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg?simply_static_page=1994
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:103] Filesize: 488 bytes
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b2126548a6-IG0fFJ.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:10] [class-ss-page.php:119] Checking Content Identical:39b9456ab84656d9ba6dd6062237a1c33e1e124b===. Value: FALSE
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-12-12 17:45:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 694
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b212676b97-51xzNp.tmp
[2024-12-12 17:45:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg?simply_static_page=1995
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg?simply_static_page=1995
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:103] Filesize: 354 bytes
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b212676b97-51xzNp.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:10] [class-ss-page.php:119] Checking Content Identical:e581e7e6fc3157dfee90317a95d900a0c452ba9a===. Value: FALSE
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-12-12 17:45:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 694
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b2126982db-5HCbls.tmp
[2024-12-12 17:45:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg?simply_static_page=1996
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg?simply_static_page=1996
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:103] Filesize: 189 bytes
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b2126982db-5HCbls.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:10] [class-ss-page.php:119] Checking Content Identical:53fe33c1d4c5c8a06654584345936076605ef05a===. Value: FALSE
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-12-12 17:45:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 694
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b2126b8a28-Uzry3J.tmp
[2024-12-12 17:45:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/pyramids.svg?simply_static_page=1997
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/pyramids.svg?simply_static_page=1997
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:103] Filesize: 190 bytes
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b2126b8a28-Uzry3J.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:10] [class-ss-page.php:119] Checking Content Identical:22452fa8817d29ad96f333cdc78bb87ac8fc49de===. Value: FALSE
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/split-negative.svg
[2024-12-12 17:45:10] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 694
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b2126db666-Ry9hoh.tmp
[2024-12-12 17:45:10] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/split-negative.svg?simply_static_page=1998
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/split-negative.svg?simply_static_page=1998
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:103] Filesize: 217 bytes
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/split-negative.svg
[2024-12-12 17:45:10] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b2126db666-Ry9hoh.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/split-negative.svg
[2024-12-12 17:45:10] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:11] [class-ss-page.php:119] Checking Content Identical:f58258f80dc518914cd6668caf3f3feb8f81d366===. Value: FALSE
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/split.svg
[2024-12-12 17:45:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 694
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b2127071bc-BtWjlG.tmp
[2024-12-12 17:45:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/split.svg?simply_static_page=1999
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/split.svg?simply_static_page=1999
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:103] Filesize: 242 bytes
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/split.svg
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b2127071bc-BtWjlG.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/split.svg
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:11] [class-ss-page.php:119] Checking Content Identical:1ef8a77b8f3a77ed12663df15277a7e9bf5c5db3===. Value: FALSE
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/tilt.svg
[2024-12-12 17:45:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 694
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b212727907-fMvhSK.tmp
[2024-12-12 17:45:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/tilt.svg?simply_static_page=2000
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/tilt.svg?simply_static_page=2000
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:103] Filesize: 160 bytes
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/tilt.svg
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b212727907-fMvhSK.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/tilt.svg
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:11] [class-ss-page.php:119] Checking Content Identical:fb2ce617ea197d377cc336a1f1e78234e24b6dda===. Value: FALSE
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-12-12 17:45:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 694
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b212747601-OHCE2t.tmp
[2024-12-12 17:45:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg?simply_static_page=2001
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg?simply_static_page=2001
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:103] Filesize: 178 bytes
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b212747601-OHCE2t.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:11] [class-ss-page.php:119] Checking Content Identical:7c47e0ce31b3c07ead551e262a3cdc3b3b3a8b9f===. Value: FALSE
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-12-12 17:45:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 694
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b212769980-s1l9a7.tmp
[2024-12-12 17:45:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg?simply_static_page=2002
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg?simply_static_page=2002
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:103] Filesize: 170 bytes
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\FREDDY~1\AppData\Local\Temp/675b212769980-s1l9a7.tmp to C:\xampp\htdocs\diana-marquez-copa-net/wp-content/uploads\simply-static\temp-files/simply-static-1-1734025276/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-12 17:45:11] [class-ss-page.php:119] Checking Content Identical:4844f51f07edc0fa0b4f24f56b5616106fd084b2===. Value: FALSE
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
[2024-12-12 17:45:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 694
[2024-12-12 17:45:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\FREDDY~1\AppData\Local\Temp/675b21278a5fd-ijqfjz.tmp
[2024-12-12 17:45:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg?simply_static_page=2003
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diana-marquez-copa-net/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg?simply_static_page=2003
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:103] Filesize: 178 bytes
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-12-12 17:45:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
